X,Y,Date,ConfirmedCovidCases,TotalConfirmedCovidCases,ConfirmedCovidDeaths,TotalCovidDeaths,StatisticsProfileDate,CovidCasesConfirmed,HospitalisedCovidCases,RequiringICUCovidCases,HealthcareWorkersCovidCases,ClustersNotified,HospitalisedAged5,HospitalisedAged5to14,HospitalisedAged15to24,HospitalisedAged25to34,HospitalisedAged35to44,HospitalisedAged45to54,HospitalisedAged55to64,HospitalisedAged65up,Male,Female,Unknown,Aged1,Aged1to4,Aged5to14,Aged15to24,Aged25to34,Aged35to44,Aged45to54,Aged55to64,Aged65up,Median_Age,CommunityTransmission,CloseContact,TravelAbroad,FID
-856335.869598373,7036492.39571864,2020-07-06,4,25531,0,1741,2020-07-04,25527.0,3309.0,437.0,8234.0,1823.0,22.0,17.0,72.0,197.0,267.0,447.0,492.0,1793.0,10919.0,14578.0,30.0,54.0,121.0,330.0,1902.0,4291.0,4493.0,4583.0,3257.0,6473.0,48.0,33.0,64.0,2.0,127
-856335.869598373,7036492.39571864,2020-07-07,24,25538,1,1742,2020-07-05,25514.0,3307.0,436.0,8237.0,1827.0,22.0,17.0,73.0,197.0,267.0,446.0,491.0,1792.0,10912.0,14572.0,30.0,54.0,121.0,330.0,1903.0,4289.0,4491.0,4577.0,3256.0,6471.0,48.0,33.0,65.0,2.0,128
-856335.869598373,7036492.39571864,2020-07-08,11,25542,0,1738,2020-07-06,25531.0,3313.0,436.0,8251.0,1860.0,22.0,17.0,73.0,197.0,268.0,445.0,491.0,1798.0,10918.0,14583.0,30.0,54.0,122.0,330.0,1905.0,4293.0,4498.0,4578.0,3259.0,6470.0,48.0,33.0,65.0,2.0,129
-856335.869598373,7036492.39571864,2020-07-09,23,25565,6,1743,2020-07-07,25543.0,3328.0,436.0,8265.0,1884.0,23.0,17.0,74.0,197.0,271.0,447.0,495.0,1802.0,10922.0,14591.0,30.0,55.0,122.0,330.0,1908.0,4296.0,4499.0,4580.0,3260.0,6471.0,48.0,33.0,65.0,2.0,130
-856335.869598373,7036492.39571864,2020-07-10,25,25589,1,1744,2020-07-08,25564.0,3328.0,436.0,8268.0,1896.0,23.0,17.0,74.0,197.0,271.0,447.0,495.0,1802.0,10930.0,14604.0,30.0,55.0,123.0,332.0,1922.0,4299.0,4500.0,4580.0,3260.0,6471.0,48.0,33.0,65.0,2.0,131
-856335.869598373,7036492.39571864,2020-07-11,23,25611,2,1746,2020-07-09,25588.0,3330.0,436.0,8273.0,1920.0,23.0,17.0,74.0,197.0,273.0,447.0,495.0,1802.0,10939.0,14619.0,30.0,55.0,123.0,336.0,1933.0,4300.0,4505.0,4582.0,3260.0,6472.0,48.0,33.0,65.0,2.0,132
-856335.869598373,7036492.39571864,2020-07-12,17,25628,0,1746,2020-07-10,25611.0,3330.0,436.0,8276.0,1935.0,23.0,17.0,74.0,197.0,273.0,447.0,495.0,1802.0,10947.0,14633.0,31.0,56.0,123.0,337.0,1939.0,4305.0,4510.0,4585.0,3260.0,6474.0,48.0,33.0,65.0,2.0,133
-856335.869598373,7036492.39571864,2020-07-13,11,25638,0,1746,2020-07-11,25627.0,3330.0,436.0,8284.0,1935.0,23.0,17.0,74.0,197.0,273.0,447.0,495.0,1802.0,10954.0,14643.0,30.0,56.0,123.0,336.0,1940.0,4316.0,4512.0,4586.0,3261.0,6475.0,48.0,33.0,65.0,2.0,134
-856335.869598373,7036492.39571864,2020-07-14,32,25670,0,1746,2020-07-12,25638.0,3332.0,436.0,8293.0,1933.0,23.0,17.0,75.0,197.0,273.0,447.0,495.0,1803.0,10958.0,14650.0,30.0,56.0,123.0,336.0,1942.0,4319.0,4512.0,4588.0,3263.0,6477.0,48.0,32.0,65.0,2.0,135
-856335.869598373,7036492.39571864,2020-07-15,14,25683,2,1748,2020-07-13,25669.0,3337.0,437.0,8313.0,1976.0,23.0,17.0,75.0,198.0,274.0,448.0,496.0,1804.0,10970.0,14672.0,27.0,56.0,123.0,336.0,1944.0,4326.0,4517.0,4596.0,3267.0,6482.0,48.0,32.0,65.0,2.0,136
-856335.869598373,7036492.39571864,2020-07-16,21,25698,1,1749,2020-07-14,25677.0,3339.0,437.0,8324.0,2019.0,23.0,17.0,75.0,198.0,274.0,448.0,497.0,1806.0,10976.0,14674.0,27.0,56.0,123.0,336.0,1946.0,4329.0,4518.0,4598.0,3267.0,6494.0,48.0,32.0,66.0,2.0,137
-856335.869598373,7036492.39571864,2020-07-17,34,25730,3,1752,2020-07-15,25696.0,3339.0,437.0,8326.0,2101.0,23.0,17.0,75.0,198.0,274.0,448.0,497.0,1806.0,10988.0,14681.0,27.0,56.0,124.0,336.0,1947.0,4338.0,4521.0,4599.0,3267.0,6488.0,48.0,32.0,66.0,2.0,138
-856335.869598373,7036492.39571864,2020-07-18,21,25750,2,1753,2020-07-16,25730.0,3342.0,437.0,8333.0,2110.0,23.0,17.0,76.0,198.0,274.0,449.0,497.0,1807.0,11006.0,14697.0,27.0,57.0,126.0,337.0,1954.0,4346.0,4525.0,4602.0,3269.0,6503.0,48.0,32.0,66.0,2.0,139
-856335.869598373,7036492.39571864,2020-07-19,10,25760,0,1753,2020-07-17,25751.0,3342.0,437.0,8338.0,2146.0,23.0,17.0,76.0,198.0,274.0,449.0,497.0,1807.0,11016.0,14708.0,27.0,57.0,126.0,337.0,1959.0,4351.0,4526.0,4605.0,3272.0,6497.0,48.0,32.0,66.0,2.0,140
-856335.869598373,7036492.39571864,2020-07-20,6,25766,0,1753,2020-07-18,25760.0,3343.0,437.0,8342.0,2146.0,23.0,17.0,76.0,198.0,274.0,449.0,497.0,1808.0,11019.0,14713.0,28.0,57.0,126.0,337.0,1960.0,4353.0,4530.0,4605.0,3273.0,6498.0,48.0,32.0,66.0,2.0,141
-856335.869598373,7036492.39571864,2020-07-21,36,25802,0,1753,2020-07-19,25766.0,3342.0,437.0,8348.0,2146.0,23.0,17.0,76.0,198.0,274.0,448.0,497.0,1808.0,11022.0,14716.0,28.0,57.0,126.0,338.0,1960.0,4353.0,4532.0,4607.0,3274.0,6498.0,48.0,32.0,66.0,2.0,142
-856335.869598373,7036492.39571864,2020-07-22,17,25819,1,1754,2020-07-20,25802.0,3340.0,438.0,8355.0,2153.0,22.0,18.0,75.0,198.0,274.0,447.0,497.0,1808.0,11049.0,14725.0,28.0,57.0,126.0,340.0,1965.0,4359.0,4536.0,4618.0,3279.0,6501.0,48.0,32.0,66.0,2.0,143
-856335.869598373,7036492.39571864,2020-07-23,7,25826,9,1763,2020-07-21,25819.0,3341.0,438.0,8367.0,2226.0,22.0,18.0,76.0,198.0,274.0,447.0,497.0,1808.0,11056.0,14735.0,28.0,57.0,127.0,340.0,1966.0,4363.0,4539.0,4621.0,3280.0,6505.0,48.0,32.0,66.0,2.0,144
-856335.869598373,7036492.39571864,2020-07-24,20,25845,0,1763,2020-07-22,25825.0,3344.0,438.0,8380.0,2264.0,22.0,18.0,76.0,198.0,274.0,449.0,497.0,1809.0,11059.0,14738.0,28.0,57.0,127.0,340.0,1967.0,4365.0,4540.0,4622.0,3280.0,6506.0,48.0,32.0,66.0,2.0,145
-856335.869598373,7036492.39571864,2020-07-25,24,25869,1,1764,2020-07-23,25845.0,3345.0,438.0,8381.0,2274.0,22.0,18.0,76.0,198.0,274.0,449.0,498.0,1809.0,11067.0,14738.0,21.0,57.0,128.0,342.0,1970.0,4372.0,4544.0,4622.0,3281.0,6508.0,48.0,32.0,66.0,2.0,146
-856335.869598373,7036492.39571864,2020-07-26,12,25881,0,1764,2020-07-24,25869.0,3345.0,438.0,8384.0,2282.0,22.0,18.0,76.0,198.0,274.0,449.0,498.0,1809.0,11079.0,14761.0,28.0,58.0,128.0,342.0,1973.0,4379.0,4553.0,4626.0,3281.0,6508.0,48.0,32.0,66.0,2.0,147
-856335.869598373,7036492.39571864,2020-07-27,11,25892,0,1764,2020-07-25,25881.0,3346.0,438.0,8390.0,2282.0,23.0,18.0,76.0,198.0,274.0,449.0,498.0,1809.0,11084.0,14769.0,28.0,58.0,130.0,342.0,1976.0,4385.0,4553.0,4626.0,3282.0,6508.0,48.0,32.0,66.0,2.0,148
-856335.869598373,7036492.39571864,2020-07-28,40,25929,0,1764,2020-07-26,25890.0,3349.0,437.0,8395.0,2282.0,23.0,18.0,76.0,198.0,274.0,451.0,498.0,1810.0,11092.0,14770.0,28.0,58.0,130.0,343.0,1977.0,4386.0,4556.0,4629.0,3282.0,6508.0,48.0,32.0,66.0,2.0,149
-856335.869598373,7036492.39571864,2020-07-29,14,25942,0,1764,2020-07-27,25928.0,3349.0,438.0,8401.0,2291.0,23.0,18.0,76.0,198.0,274.0,451.0,499.0,1809.0,11112.0,14788.0,28.0,58.0,131.0,346.0,1984.0,4397.0,4563.0,4634.0,3285.0,6509.0,48.0,32.0,66.0,2.0,150
-856335.869598373,7036492.39571864,2020-07-30,85,26027,1,1763,2020-07-28,25942.0,3350.0,438.0,8407.0,2303.0,24.0,18.0,76.0,198.0,274.0,451.0,499.0,1809.0,11115.0,14799.0,28.0,59.0,132.0,347.0,1985.0,4405.0,4563.0,4634.0,3286.0,6510.0,48.0,32.0,66.0,2.0,151
-856335.869598373,7036492.39571864,2020-07-31,38,26065,0,1763,2020-07-29,26027.0,3352.0,437.0,8420.0,2307.0,24.0,18.0,77.0,198.0,274.0,451.0,499.0,1810.0,11168.0,14831.0,28.0,59.0,133.0,355.0,2004.0,4420.0,4572.0,4650.0,3291.0,6516.0,47.0,32.0,66.0,2.0,152
-856335.869598373,7036492.39571864,2020-08-01,45,26109,0,1763,2020-07-30,26064.0,3353.0,437.0,8429.0,2313.0,24.0,18.0,77.0,198.0,274.0,451.0,499.0,1811.0,11189.0,14847.0,28.0,62.0,136.0,357.0,2014.0,4433.0,4578.0,4655.0,3290.0,6518.0,47.0,31.0,66.0,2.0,153
-856335.869598373,7036492.39571864,2020-08-02,53,26162,0,1763,2020-07-31,26109.0,3359.0,437.0,8432.0,2318.0,23.0,18.0,78.0,201.0,275.0,453.0,499.0,1811.0,11212.0,14869.0,28.0,63.0,137.0,362.0,2019.0,4444.0,4589.0,4662.0,3292.0,6520.0,47.0,31.0,66.0,2.0,154
-856335.869598373,7036492.39571864,2020-08-03,46,26208,0,1763,2020-08-01,26162.0,3359.0,437.0,8437.0,2319.0,23.0,18.0,79.0,200.0,275.0,453.0,499.0,1811.0,11238.0,14896.0,28.0,66.0,140.0,368.0,2029.0,4455.0,4598.0,4666.0,3294.0,6525.0,47.0,31.0,66.0,2.0,155
-856335.869598373,7036492.39571864,2020-08-04,45,26253,0,1763,2020-08-02,26209.0,3358.0,437.0,8438.0,2321.0,23.0,18.0,78.0,200.0,276.0,451.0,499.0,1812.0,11266.0,14915.0,28.0,67.0,142.0,372.0,2037.0,4474.0,4603.0,4671.0,3296.0,6526.0,47.0,31.0,66.0,2.0,156
-856335.869598373,7036492.39571864,2020-08-05,50,26303,0,1763,2020-08-03,26255.0,3357.0,439.0,8442.0,2323.0,24.0,18.0,77.0,200.0,275.0,451.0,499.0,1812.0,11301.0,14926.0,28.0,67.0,143.0,372.0,2044.0,4492.0,4612.0,4678.0,3299.0,6527.0,47.0,31.0,66.0,2.0,157
-856335.869598373,7036492.39571864,2020-08-06,69,26372,5,1768,2020-08-04,26303.0,3359.0,437.0,8444.0,2326.0,24.0,18.0,77.0,200.0,275.0,451.0,499.0,1814.0,11330.0,14945.0,28.0,70.0,145.0,377.0,2055.0,4502.0,4619.0,4683.0,3302.0,6529.0,47.0,31.0,66.0,2.0,158
-856335.869598373,7036492.39571864,2020-08-07,98,26470,4,1772,2020-08-05,26372.0,3362.0,438.0,8448.0,2331.0,24.0,18.0,77.0,199.0,275.0,451.0,500.0,1817.0,11361.0,14982.0,29.0,71.0,146.0,381.0,2062.0,4521.0,4632.0,4700.0,3306.0,6532.0,47.0,31.0,66.0,2.0,159
-856335.869598373,7036492.39571864,2020-08-08,174,26644,1,1772,2020-08-06,26470.0,3364.0,438.0,8451.0,2331.0,24.0,18.0,77.0,199.0,275.0,452.0,500.0,1818.0,11418.0,15021.0,29.0,71.0,148.0,383.0,2076.0,4544.0,4658.0,4719.0,3314.0,6536.0,47.0,31.0,66.0,2.0,160
-856335.869598373,7036492.39571864,2020-08-09,68,26712,0,1772,2020-08-07,26644.0,3365.0,438.0,8456.0,2332.0,24.0,18.0,77.0,200.0,275.0,452.0,500.0,1818.0,11545.0,15070.0,29.0,73.0,150.0,389.0,2098.0,4594.0,4695.0,4747.0,3332.0,6545.0,47.0,31.0,66.0,2.0,161
-856335.869598373,7036492.39571864,2020-08-10,57,26768,0,1772,2020-08-08,26711.0,3364.0,438.0,8458.0,2336.0,24.0,18.0,77.0,200.0,275.0,452.0,500.0,1817.0,11582.0,15101.0,28.0,75.0,152.0,395.0,2109.0,4612.0,4711.0,4752.0,3337.0,6547.0,47.0,31.0,66.0,2.0,162
